index,index,1. open,2. high,3. low,4. close,5. volume
434,2021-10-29 12:06:00,20.441,20.441,20.441,20.441,150.0
435,2021-10-29 11:17:00,20.475,20.475,20.475,20.475,100.0
436,2021-10-29 11:05:00,20.47,20.47,20.43,20.43,3000.0
437,2021-10-29 11:04:00,20.5,20.5,20.5,20.5,120.0
438,2021-10-29 11:03:00,20.485,20.485,20.485,20.485,102.0
439,2021-10-29 10:58:00,20.48,20.48,20.48,20.48,150.0
440,2021-10-29 10:54:00,20.4501,20.4501,20.4501,20.4501,100.0
441,2021-10-29 10:50:00,20.475,20.475,20.475,20.475,1501.0
442,2021-10-29 10:43:00,20.465,20.465,20.465,20.465,100.0
443,2021-10-29 10:42:00,20.4591,20.4591,20.4591,20.4591,901.0
444,2021-10-29 10:36:00,20.4401,20.455,20.4401,20.455,3604.0
445,2021-10-29 10:35:00,20.46,20.46,20.46,20.46,102.0
446,2021-10-29 10:29:00,20.445,20.445,20.445,20.445,340.0
447,2021-10-29 10:22:00,20.44,20.44,20.44,20.44,122.0
448,2021-10-29 10:21:00,20.445,20.445,20.445,20.445,100.0
449,2021-10-29 10:18:00,20.4415,20.4415,20.4415,20.4415,130.0
450,2021-10-29 10:15:00,20.45,20.45,20.45,20.45,1000.0
451,2021-10-29 10:01:00,20.5,20.5,20.5,20.5,500.0
452,2021-10-29 10:00:00,20.4488,20.4488,20.4488,20.4488,150.0
453,2021-10-29 09:53:00,20.46,20.46,20.45,20.45,470.0
454,2021-10-29 09:51:00,20.46,20.46,20.46,20.46,135.0
455,2021-10-29 09:49:00,20.515,20.515,20.515,20.515,100.0
456,2021-10-29 09:44:00,20.48,20.48,20.48,20.48,150.0
457,2021-10-29 09:43:00,20.48,20.48,20.48,20.48,260.0
458,2021-10-29 09:31:00,20.54,20.54,20.43,20.43,3682.0
459,2021-10-28 15:56:00,20.44,20.45,20.44,20.45,1309.0
460,2021-10-28 15:55:00,20.46,20.46,20.46,20.46,190.0
461,2021-10-28 15:53:00,20.45,20.45,20.44,20.45,906.0
462,2021-10-28 15:50:00,20.45,20.45,20.45,20.45,400.0
463,2021-10-28 15:49:00,20.45,20.45,20.4499,20.45,461.0
464,2021-10-28 15:48:00,20.445,20.445,20.44,20.44,2004.0
465,2021-10-28 15:47:00,20.445,20.445,20.445,20.445,150.0
466,2021-10-28 15:45:00,20.445,20.445,20.445,20.445,284.0
467,2021-10-28 15:44:00,20.4449,20.4449,20.4449,20.4449,544.0
468,2021-10-28 15:43:00,20.459,20.459,20.45,20.45,1200.0
469,2021-10-28 15:41:00,20.45,20.455,20.45,20.455,4500.0
470,2021-10-28 15:38:00,20.45,20.45,20.45,20.45,460.0
471,2021-10-28 15:37:00,20.45,20.45,20.45,20.45,490.0
472,2021-10-28 15:36:00,20.45,20.45,20.4458,20.45,856.0
473,2021-10-28 15:35:00,20.45,20.45,20.45,20.45,10819.0
474,2021-10-28 15:34:00,20.45,20.45,20.45,20.45,100.0
475,2021-10-28 15:33:00,20.45,20.46,20.45,20.46,525.0
476,2021-10-28 15:32:00,20.43,20.43,20.43,20.43,215.0
477,2021-10-28 15:28:00,20.43,20.43,20.43,20.43,323.0
478,2021-10-28 15:23:00,20.43,20.44,20.43,20.44,579.0
479,2021-10-28 15:22:00,20.43,20.44,20.43,20.44,219.0
480,2021-10-28 15:19:00,20.43,20.43,20.43,20.43,250.0
481,2021-10-28 15:17:00,20.43,20.43,20.43,20.43,200.0
482,2021-10-28 15:16:00,20.4301,20.4301,20.4301,20.4301,400.0
483,2021-10-28 15:07:00,20.435,20.435,20.435,20.435,174.0
484,2021-10-28 15:06:00,20.43,20.43,20.43,20.43,172.0
485,2021-10-28 15:04:00,20.43,20.43,20.43,20.43,500.0
486,2021-10-28 15:03:00,20.435,20.4399,20.4325,20.4325,606.0
487,2021-10-28 14:59:00,20.43,20.436,20.43,20.436,813.0
488,2021-10-28 14:58:00,20.43,20.43,20.43,20.43,244.0
489,2021-10-28 14:56:00,20.4327,20.4327,20.4327,20.4327,196.0
490,2021-10-28 14:50:00,20.43,20.43,20.43,20.43,473.0
491,2021-10-28 14:49:00,20.43,20.43,20.43,20.43,100.0
492,2021-10-28 14:47:00,20.435,20.435,20.435,20.435,420.0
493,2021-10-28 14:46:00,20.43,20.43,20.43,20.43,11242.0
494,2021-10-28 14:44:00,20.438,20.44,20.438,20.44,2300.0
495,2021-10-28 14:43:00,20.435,20.435,20.435,20.435,245.0
496,2021-10-28 14:42:00,20.44,20.44,20.43,20.44,3281.0
497,2021-10-28 14:41:00,20.44,20.44,20.44,20.44,300.0
498,2021-10-28 14:30:00,20.4493,20.4493,20.4493,20.4493,100.0
499,2021-10-28 14:27:00,20.45,20.45,20.45,20.45,100.0
500,2021-10-28 14:26:00,20.44,20.45,20.44,20.45,284.0
501,2021-10-28 14:22:00,20.45,20.45,20.45,20.45,125.0
502,2021-10-28 14:21:00,20.45,20.45,20.45,20.45,166.0
503,2021-10-28 14:15:00,20.4401,20.4421,20.4401,20.4421,1392.0
504,2021-10-28 14:14:00,20.44,20.44,20.44,20.44,440.0
505,2021-10-28 14:13:00,20.4421,20.4421,20.4421,20.4421,112.0
506,2021-10-28 14:11:00,20.445,20.445,20.445,20.445,160.0
507,2021-10-28 14:10:00,20.44,20.445,20.44,20.445,1425.0
508,2021-10-28 14:09:00,20.44,20.44,20.44,20.44,150.0
509,2021-10-28 14:06:00,20.44,20.44,20.44,20.44,125.0
510,2021-10-28 13:58:00,20.435,20.435,20.435,20.435,518.0
511,2021-10-28 13:55:00,20.43,20.43,20.43,20.43,200.0
512,2021-10-28 13:52:00,20.43,20.43,20.43,20.43,100.0
513,2021-10-28 13:51:00,20.43,20.43,20.43,20.43,220.0
514,2021-10-28 13:49:00,20.43,20.43,20.43,20.43,195.0
515,2021-10-28 13:47:00,20.43,20.43,20.43,20.43,110.0
516,2021-10-28 13:28:00,20.438,20.438,20.438,20.438,100.0
517,2021-10-28 13:27:00,20.426,20.426,20.426,20.426,150.0
518,2021-10-28 13:24:00,20.4257,20.4257,20.4257,20.4257,100.0
519,2021-10-28 13:23:00,20.43,20.43,20.43,20.43,1500.0
520,2021-10-28 13:19:00,20.4257,20.43,20.4257,20.43,591.0
521,2021-10-28 13:18:00,20.43,20.438,20.43,20.43,614.0
522,2021-10-28 13:17:00,20.42,20.42,20.42,20.42,230.0
523,2021-10-28 13:15:00,20.43,20.43,20.43,20.43,372.0
524,2021-10-28 13:11:00,20.43,20.43,20.43,20.43,300.0
525,2021-10-28 13:10:00,20.44,20.44,20.44,20.44,500.0
526,2021-10-28 13:04:00,20.435,20.435,20.435,20.435,580.0
527,2021-10-28 12:58:00,20.435,20.435,20.43,20.43,444.0
528,2021-10-28 12:49:00,20.435,20.435,20.435,20.435,493.0
529,2021-10-28 12:40:00,20.44,20.44,20.44,20.44,254.0
530,2021-10-28 12:28:00,20.45,20.45,20.45,20.45,49725.0
531,2021-10-28 12:18:00,20.43,20.43,20.43,20.43,102.0
532,2021-10-28 12:17:00,20.43,20.43,20.4234,20.4234,500.0
533,2021-10-28 12:15:00,20.43,20.43,20.4254,20.4254,600.0
534,2021-10-28 12:13:00,20.44,20.44,20.44,20.44,415.0
535,2021-10-28 12:05:00,20.41,20.41,20.41,20.41,546.0
536,2021-10-28 12:04:00,20.4101,20.425,20.4101,20.425,1236.0
537,2021-10-28 12:03:00,20.42,20.42,20.4101,20.4101,694.0
538,2021-10-28 12:02:00,20.44,20.44,20.42,20.44,1700.0
539,2021-10-28 12:00:00,20.42,20.42,20.42,20.42,100.0
540,2021-10-28 11:58:00,20.42,20.435,20.42,20.435,810.0
541,2021-10-28 11:54:00,20.449,20.449,20.449,20.449,140.0
542,2021-10-28 11:53:00,20.445,20.445,20.44,20.445,1400.0
543,2021-10-28 11:52:00,20.445,20.449,20.43,20.445,1369.0
544,2021-10-28 11:50:00,20.4499,20.4499,20.4499,20.4499,300.0
545,2021-10-28 11:48:00,20.445,20.459,20.43,20.445,596.0
546,2021-10-28 11:47:00,20.43,20.43,20.43,20.43,700.0
547,2021-10-28 11:46:00,20.425,20.44,20.425,20.44,260.0
548,2021-10-28 11:45:00,20.4071,20.425,20.4071,20.425,450.0
549,2021-10-28 11:44:00,20.425,20.44,20.425,20.44,452.0
550,2021-10-28 11:43:00,20.425,20.425,20.425,20.425,100.0
551,2021-10-28 11:42:00,20.42,20.51,20.42,20.45,39784.0
552,2021-10-28 11:40:00,20.42,20.42,20.42,20.42,385.0
553,2021-10-28 11:39:00,20.439,20.4399,20.42,20.4399,3730.0
554,2021-10-28 11:38:00,20.415,20.415,20.415,20.415,663.0
555,2021-10-28 11:37:00,20.42,20.42,20.4,20.4061,11004.0
556,2021-10-28 11:36:00,20.41,20.41,20.41,20.41,185.0
557,2021-10-28 11:35:00,20.41,20.42,20.41,20.42,1482.0
558,2021-10-28 11:33:00,20.41,20.41,20.41,20.41,100.0
559,2021-10-28 11:32:00,20.42,20.42,20.42,20.42,200.0
560,2021-10-28 11:31:00,20.415,20.415,20.415,20.415,1526.0
561,2021-10-28 11:30:00,20.415,20.415,20.415,20.415,338.0
562,2021-10-28 11:29:00,20.42,20.42,20.42,20.42,258.0
563,2021-10-28 11:28:00,20.41,20.43,20.41,20.43,790.0
564,2021-10-28 11:26:00,20.42,20.42,20.42,20.42,200.0
565,2021-10-28 11:23:00,20.42,20.42,20.42,20.42,1000.0
566,2021-10-28 11:22:00,20.42,20.42,20.42,20.42,288.0
567,2021-10-28 11:19:00,20.42,20.43,20.4153,20.43,4970.0
568,2021-10-28 11:18:00,20.4399,20.4399,20.42,20.42,4100.0
569,2021-10-28 11:17:00,20.42,20.42,20.42,20.42,300.0
570,2021-10-28 11:15:00,20.4001,20.4001,20.4001,20.4001,295.0
571,2021-10-28 11:14:00,20.429,20.429,20.429,20.429,150.0
572,2021-10-28 11:12:00,20.42,20.43,20.42,20.43,16240.0
573,2021-10-28 11:11:00,20.42,20.4305,20.42,20.4305,200.0
574,2021-10-28 11:10:00,20.439,20.439,20.439,20.439,611.0
575,2021-10-28 11:09:00,20.4025,20.44,20.4025,20.44,4440.0
576,2021-10-28 11:08:00,20.405,20.41,20.405,20.405,2556.0
577,2021-10-28 11:07:00,20.405,20.405,20.405,20.405,1727.0
578,2021-10-28 11:05:00,20.41,20.41,20.405,20.405,907.0
579,2021-10-28 11:04:00,20.4187,20.4187,20.41,20.41,17670.0
580,2021-10-28 11:03:00,20.4201,20.4201,20.42,20.4201,1997.0
581,2021-10-28 11:02:00,20.42,20.43,20.42,20.43,3020.0
582,2021-10-28 11:01:00,20.4249,20.4249,20.4249,20.4249,100.0
583,2021-10-28 11:00:00,20.435,20.435,20.42,20.43,1735.0
584,2021-10-28 10:59:00,20.4399,20.4399,20.4233,20.4233,664.0
585,2021-10-28 10:58:00,20.4399,20.4399,20.4399,20.4399,212.0
586,2021-10-28 10:57:00,20.43,20.43,20.43,20.43,120.0
587,2021-10-28 10:56:00,20.43,20.43,20.43,20.43,106.0
588,2021-10-28 10:55:00,20.42,20.43,20.42,20.4254,1500.0
589,2021-10-28 10:52:00,20.43,20.44,20.4175,20.44,1366.0
590,2021-10-28 10:51:00,20.43,20.43,20.419,20.43,614.0
591,2021-10-28 10:50:00,20.42,20.44,20.4,20.42,1302.0
592,2021-10-28 10:49:00,20.425,20.435,20.425,20.43,9941.0
593,2021-10-28 10:48:00,20.429,20.44,20.42,20.4299,3254.0
594,2021-10-28 10:47:00,20.4265,20.43,20.4001,20.4001,9427.0
595,2021-10-28 10:46:00,20.415,20.43,20.415,20.43,1706.0
596,2021-10-28 10:45:00,20.42,20.42,20.4127,20.419,1140.0
597,2021-10-28 10:44:00,20.419,20.43,20.415,20.43,4957.0
598,2021-10-28 10:43:00,20.419,20.42,20.4057,20.419,1683.0
599,2021-10-28 10:42:00,20.418,20.42,20.4,20.42,799.0
600,2021-10-28 10:41:00,20.43,20.43,20.41,20.41,4164.0
601,2021-10-28 10:40:00,20.4101,20.4101,20.4101,20.4101,275.0
602,2021-10-28 10:39:00,20.42,20.42,20.41,20.42,3796.0
603,2021-10-28 10:38:00,20.42,20.42,20.41,20.415,1066.0
604,2021-10-28 10:37:00,20.415,20.43,20.409,20.4115,4641.0
605,2021-10-28 10:36:00,20.41,20.43,20.41,20.415,3427.0
606,2021-10-28 10:35:00,20.44,20.44,20.4097,20.42,3063.0
607,2021-10-28 10:34:00,20.42,20.44,20.4001,20.43,3184.0
608,2021-10-28 10:33:00,20.44,20.44,20.42,20.42,1066.0
609,2021-10-28 10:32:00,20.449,20.45,20.4097,20.4097,7851.0
610,2021-10-28 10:31:00,20.44,20.45,20.4001,20.45,11935.0
611,2021-10-28 10:30:00,20.439,20.44,20.4,20.4399,11569.0
612,2021-10-28 10:29:00,20.4,20.44,20.3701,20.4241,36120.0
613,2021-10-28 10:28:00,20.4,20.41,20.38,20.41,8415.0
614,2021-10-28 10:25:00,20.4,20.4,20.4,20.4,102.0
615,2021-10-28 10:17:00,20.39,20.39,20.39,20.39,200.0
616,2021-10-28 10:11:00,20.37,20.37,20.3617,20.3617,251.0
617,2021-10-28 10:10:00,20.369,20.369,20.369,20.369,100.0
618,2021-10-28 10:08:00,20.37,20.37,20.365,20.365,1050.0
619,2021-10-28 10:07:00,20.37,20.37,20.37,20.37,5000.0
620,2021-10-28 10:05:00,20.3501,20.3501,20.3501,20.3501,446.0
621,2021-10-28 10:04:00,20.37,20.37,20.37,20.37,200.0
622,2021-10-28 10:03:00,20.36,20.36,20.36,20.36,210.0
623,2021-10-28 10:02:00,20.3501,20.39,20.3501,20.39,408.0
624,2021-10-28 09:59:00,20.3899,20.3899,20.3899,20.3899,160.0
625,2021-10-28 09:53:00,20.36,20.4188,20.36,20.4188,238.0
626,2021-10-28 09:50:00,20.36,20.37,20.335,20.359,1205.0
627,2021-10-28 09:49:00,20.335,20.36,20.3071,20.3071,1089.0
628,2021-10-28 09:48:00,20.37,20.37,20.369,20.369,665.0
629,2021-10-28 09:47:00,20.3699,20.3699,20.335,20.3465,1736.0
630,2021-10-28 09:46:00,20.3197,20.3197,20.3197,20.3197,310.0
631,2021-10-28 09:43:00,20.31,20.34,20.31,20.31,880.0
632,2021-10-28 09:41:00,20.3127,20.3127,20.3127,20.3127,377.0
633,2021-10-28 09:39:00,20.35,20.35,20.35,20.35,105.0
634,2021-10-28 09:36:00,20.35,20.35,20.35,20.35,227.0
635,2021-10-28 09:35:00,20.33,20.33,20.33,20.33,360.0
636,2021-10-28 09:33:00,20.355,20.46,20.355,20.46,257.0
637,2021-10-28 09:31:00,20.49,20.49,20.35,20.35,3766.0
638,2021-10-28 09:29:00,20.41,20.41,20.4,20.4,307.0
639,2021-10-27 16:00:00,20.536,20.536,20.536,20.536,142.0
640,2021-10-27 15:55:00,20.549,20.549,20.549,20.549,234.0
641,2021-10-27 15:50:00,20.55,20.56,20.55,20.56,729.0
642,2021-10-27 15:48:00,20.56,20.56,20.56,20.56,140.0
643,2021-10-27 15:47:00,20.56,20.56,20.56,20.56,500.0
644,2021-10-27 15:44:00,20.5799,20.5799,20.5799,20.5799,100.0
645,2021-10-27 15:38:00,20.55,20.55,20.55,20.55,150.0
646,2021-10-27 15:32:00,20.5689,20.5689,20.5689,20.5689,100.0
647,2021-10-27 15:22:00,20.57,20.57,20.57,20.57,7300.0
648,2021-10-27 15:17:00,20.58,20.585,20.58,20.585,2691.0
649,2021-10-27 15:13:00,20.59,20.59,20.59,20.59,200.0
650,2021-10-27 15:07:00,20.6199,20.6199,20.6199,20.6199,103.0
651,2021-10-27 15:02:00,20.6299,20.6299,20.6299,20.6299,100.0
652,2021-10-27 15:01:00,20.605,20.63,20.605,20.63,200.0
653,2021-10-27 15:00:00,20.625,20.625,20.625,20.625,100.0
654,2021-10-27 14:59:00,20.63,20.63,20.63,20.63,166.0
655,2021-10-27 14:58:00,20.639,20.639,20.639,20.639,1546.0
656,2021-10-27 14:56:00,20.63,20.635,20.63,20.635,1300.0
657,2021-10-27 14:54:00,20.63,20.63,20.63,20.63,206.0
658,2021-10-27 14:42:00,20.64,20.64,20.64,20.64,107.0
659,2021-10-27 14:38:00,20.64,20.64,20.64,20.64,400.0
660,2021-10-27 14:34:00,20.635,20.635,20.635,20.635,104.0
661,2021-10-27 14:28:00,20.636,20.636,20.636,20.636,200.0
662,2021-10-27 14:20:00,20.64,20.64,20.64,20.64,250.0
663,2021-10-27 14:16:00,20.64,20.64,20.64,20.64,100.0
664,2021-10-27 14:14:00,20.64,20.64,20.64,20.64,200.0
665,2021-10-27 14:10:00,20.64,20.64,20.64,20.64,200.0
666,2021-10-27 13:26:00,20.64,20.64,20.64,20.64,339.0
667,2021-10-27 13:04:00,20.6391,20.6392,20.6391,20.6392,925.0
668,2021-10-27 13:01:00,20.63,20.63,20.63,20.63,100.0
669,2021-10-27 12:57:00,20.56,20.56,20.56,20.56,143.0
670,2021-10-27 12:56:00,20.56,20.56,20.56,20.56,550.0
671,2021-10-27 12:49:00,20.6,20.6,20.6,20.6,43058.0
672,2021-10-27 12:44:00,20.63,20.63,20.63,20.63,120.0
673,2021-10-27 12:30:00,20.59,20.59,20.59,20.59,32097.0
674,2021-10-27 12:19:00,20.62,20.62,20.62,20.62,5313.0
675,2021-10-27 12:07:00,20.572,20.572,20.572,20.572,257.0
676,2021-10-27 12:01:00,20.59,20.59,20.59,20.59,346.0
677,2021-10-27 11:57:00,20.59,20.59,20.59,20.59,200.0
678,2021-10-27 11:46:00,20.59,20.59,20.59,20.59,200.0
679,2021-10-27 11:43:00,20.6,20.6,20.6,20.6,244.0
680,2021-10-27 11:29:00,20.565,20.565,20.565,20.565,150.0
681,2021-10-27 11:28:00,20.6,20.6,20.6,20.6,200.0
682,2021-10-27 11:27:00,20.609,20.609,20.609,20.609,250.0
683,2021-10-27 11:25:00,20.6,20.6,20.6,20.6,2426.0
684,2021-10-27 11:18:00,20.565,20.565,20.565,20.565,367.0
685,2021-10-27 11:10:00,20.6099,20.6099,20.6099,20.6099,100.0
686,2021-10-27 10:54:00,20.6,20.6,20.6,20.6,2680.0
687,2021-10-27 10:44:00,20.61,20.61,20.61,20.61,582.0
688,2021-10-27 10:43:00,20.61,20.61,20.61,20.61,518.0
689,2021-10-27 10:42:00,20.6185,20.6185,20.6001,20.6001,1844.0
690,2021-10-27 10:40:00,20.63,20.63,20.63,20.63,229.0
691,2021-10-27 10:38:00,20.62,20.62,20.62,20.62,104.0
692,2021-10-27 10:37:00,20.63,20.63,20.63,20.63,122.0
693,2021-10-27 10:31:00,20.64,20.64,20.64,20.64,387.0
694,2021-10-27 10:30:00,20.63,20.63,20.63,20.63,305.0
695,2021-10-27 10:29:00,20.65,20.65,20.62,20.62,220.0
696,2021-10-27 10:28:00,20.62,20.635,20.62,20.62,565.0
697,2021-10-27 10:21:00,20.65,20.65,20.65,20.65,100.0
698,2021-10-27 10:16:00,20.65,20.65,20.65,20.65,358.0
699,2021-10-27 10:12:00,20.66,20.66,20.66,20.66,100.0
700,2021-10-27 10:10:00,20.631,20.631,20.631,20.631,120.0
701,2021-10-27 10:08:00,20.62,20.62,20.62,20.62,357.0
702,2021-10-27 10:07:00,20.62,20.62,20.62,20.62,292.0
703,2021-10-27 10:03:00,20.62,20.62,20.62,20.62,800.0
704,2021-10-27 10:02:00,20.67,20.67,20.67,20.67,500.0
705,2021-10-27 09:49:00,20.6,20.6,20.6,20.6,686.0
706,2021-10-27 09:46:00,20.605,20.61,20.6,20.6,1700.0
707,2021-10-27 09:45:00,20.6,20.675,20.6,20.67,1160.0
708,2021-10-27 09:44:00,20.63,20.63,20.63,20.63,125.0
709,2021-10-27 09:42:00,20.665,20.67,20.665,20.67,325.0
710,2021-10-27 09:38:00,20.68,20.68,20.61,20.68,2800.0
711,2021-10-27 09:35:00,20.76,20.76,20.76,20.76,253.0
712,2021-10-27 09:34:00,20.78,20.78,20.78,20.78,514.0
713,2021-10-27 09:32:00,20.5,20.5,20.5,20.5,500.0
714,2021-10-27 09:31:00,20.6,20.6,20.25,20.555,3875.0
715,2021-10-26 15:52:00,20.79,20.79,20.7892,20.7892,215.0
716,2021-10-26 15:34:00,20.78,20.78,20.78,20.78,121.0
717,2021-10-26 15:06:00,20.81,20.81,20.81,20.81,114.0
718,2021-10-26 14:04:00,20.8099,20.8099,20.8099,20.8099,7378.0
719,2021-10-26 13:34:00,20.8,20.8,20.8,20.8,496.0
720,2021-10-26 13:04:00,20.779,20.779,20.76,20.76,200.0
721,2021-10-26 12:53:00,20.765,20.765,20.765,20.765,216.0
722,2021-10-26 11:47:00,20.795,20.795,20.795,20.795,1240.0
723,2021-10-26 11:34:00,20.787,20.787,20.787,20.787,218.0
724,2021-10-26 11:24:00,20.848,20.848,20.848,20.848,213.0
725,2021-10-26 11:23:00,20.85,20.85,20.85,20.85,107.0
726,2021-10-26 11:22:00,20.84,20.84,20.84,20.84,120.0
727,2021-10-26 10:56:00,20.825,20.825,20.825,20.825,291.0
728,2021-10-26 10:54:00,20.825,20.825,20.825,20.825,250.0
729,2021-10-26 09:51:00,20.81,20.81,20.81,20.81,100.0
730,2021-10-26 09:45:00,20.81,20.81,20.81,20.81,100.0
731,2021-10-26 09:31:00,20.7,20.7,20.7,20.7,202.0
732,2021-10-25 15:43:00,20.7,20.7,20.685,20.685,400.0
733,2021-10-25 15:33:00,20.67,20.67,20.67,20.67,1000.0
734,2021-10-25 15:14:00,20.7,20.7,20.7,20.7,200.0
735,2021-10-25 13:58:00,20.68,20.68,20.6795,20.6795,200.0
736,2021-10-25 13:57:00,20.67,20.67,20.67,20.67,700.0
737,2021-10-25 13:53:00,20.67,20.67,20.67,20.67,200.0
738,2021-10-25 13:35:00,20.68,20.68,20.68,20.68,300.0
739,2021-10-25 13:26:00,20.685,20.71,20.685,20.71,708.0
740,2021-10-25 13:22:00,20.7,20.8,20.68,20.8,22493.0
741,2021-10-25 13:04:00,20.68,20.68,20.67,20.67,812.0
742,2021-10-25 13:02:00,20.695,20.695,20.695,20.695,102.0
743,2021-10-25 12:55:00,20.68,20.68,20.68,20.68,275.0
744,2021-10-25 12:48:00,20.6601,20.6601,20.6601,20.6601,125.0
745,2021-10-25 12:33:00,20.685,20.685,20.685,20.685,117.0
746,2021-10-25 12:11:00,20.7,20.7,20.7,20.7,200.0
747,2021-10-25 12:09:00,20.695,20.695,20.695,20.695,200.0
748,2021-10-25 12:00:00,20.705,20.74,20.705,20.7165,2057.0
749,2021-10-25 11:40:00,20.73,20.73,20.73,20.73,2800.0
750,2021-10-25 11:37:00,20.71,20.72,20.71,20.72,10801.0
751,2021-10-25 11:26:00,20.71,20.71,20.71,20.71,244.0
752,2021-10-25 11:21:00,20.7,20.7,20.7,20.7,500.0
753,2021-10-25 11:00:00,20.6721,20.6721,20.6721,20.6721,100.0
754,2021-10-25 10:51:00,20.71,20.71,20.71,20.71,193.0
755,2021-10-25 10:45:00,20.6601,20.6601,20.6601,20.6601,125.0
756,2021-10-25 10:41:00,20.71,20.719,20.71,20.719,385.0
757,2021-10-25 10:29:00,20.75,20.75,20.75,20.75,100.0
758,2021-10-25 10:24:00,20.7,20.7,20.7,20.7,100.0
759,2021-10-25 10:18:00,20.76,20.76,20.76,20.76,250.0
760,2021-10-25 10:12:00,20.715,20.715,20.715,20.715,200.0
761,2021-10-25 10:01:00,20.76,20.76,20.76,20.76,175.0
762,2021-10-25 09:59:00,20.63,20.63,20.63,20.63,530.0
763,2021-10-25 09:48:00,20.84,20.84,20.84,20.84,100.0
764,2021-10-25 09:43:00,20.6152,20.725,20.6152,20.725,445.0
765,2021-10-25 09:35:00,20.67,20.67,20.67,20.67,145.0
766,2021-10-25 09:32:00,20.86,20.86,20.86,20.86,100.0
767,2021-10-25 09:31:00,20.67,20.67,20.67,20.67,616.0
768,2021-10-22 16:00:00,20.704,20.704,20.704,20.704,184.0
769,2021-10-22 15:47:00,20.715,20.715,20.715,20.715,100.0
770,2021-10-22 15:23:00,20.705,20.75,20.705,20.705,500.0
771,2021-10-22 15:19:00,20.7499,20.75,20.7499,20.75,400.0
772,2021-10-22 15:13:00,20.75,20.75,20.75,20.75,210.0
773,2021-10-22 14:10:00,20.705,20.705,20.705,20.705,250.0
774,2021-10-22 13:43:00,20.71,20.71,20.71,20.71,100.0
775,2021-10-22 13:41:00,20.7599,20.7599,20.7599,20.7599,200.0
776,2021-10-22 12:39:00,20.73,20.73,20.73,20.73,169.0
777,2021-10-22 12:38:00,20.73,20.73,20.73,20.73,124.0
778,2021-10-22 12:05:00,20.69,20.69,20.69,20.69,100.0
779,2021-10-22 11:53:00,20.661,20.661,20.661,20.661,500.0
780,2021-10-22 11:46:00,20.67,20.67,20.67,20.67,1253.0
781,2021-10-22 11:43:00,20.661,20.661,20.661,20.661,250.0
782,2021-10-22 11:36:00,20.7,20.7,20.7,20.7,300.0
783,2021-10-22 11:17:00,20.795,20.795,20.795,20.795,120.0
784,2021-10-22 10:46:00,20.8286,20.8286,20.8286,20.8286,191.0
785,2021-10-22 10:45:00,20.879,20.879,20.879,20.879,383.0
786,2021-10-22 10:36:00,20.87,20.87,20.87,20.87,200.0
787,2021-10-22 10:21:00,20.781,20.781,20.781,20.781,1000.0
788,2021-10-22 10:08:00,20.87,20.87,20.87,20.87,155.0
789,2021-10-22 09:53:00,20.87,20.87,20.87,20.87,287.0
790,2021-10-22 09:51:00,20.8899,20.8899,20.8899,20.8899,110.0
791,2021-10-22 09:40:00,20.89,20.89,20.89,20.89,121.0
792,2021-10-22 09:31:00,20.73,20.73,20.73,20.73,386.0
793,2021-10-21 15:59:00,20.8581,20.8581,20.8581,20.8581,200.0
794,2021-10-21 15:51:00,20.8501,20.8501,20.8501,20.8501,270.0
795,2021-10-21 15:45:00,20.8645,20.88,20.8645,20.88,319.0
796,2021-10-21 14:56:00,20.8905,20.8905,20.8905,20.8905,425.0
797,2021-10-21 14:53:00,20.88,20.88,20.88,20.88,800.0
798,2021-10-21 14:27:00,20.87,20.87,20.87,20.87,200.0
799,2021-10-21 14:14:00,20.8589,20.8589,20.8589,20.8589,100.0
800,2021-10-21 13:33:00,20.869,20.869,20.869,20.869,119.0
801,2021-10-21 13:31:00,20.8699,20.87,20.8497,20.8497,3800.0
802,2021-10-21 13:19:00,20.8386,20.8386,20.8386,20.8386,100.0
803,2021-10-21 13:13:00,20.869,20.869,20.869,20.869,191.0
804,2021-10-21 13:12:00,20.8699,20.8699,20.8699,20.8699,191.0
805,2021-10-21 12:59:00,20.8699,20.8699,20.8699,20.8699,100.0
806,2021-10-21 12:39:00,20.83,20.83,20.83,20.83,25711.0
807,2021-10-21 12:33:00,20.86,20.86,20.86,20.86,160.0
808,2021-10-21 12:19:00,20.825,20.825,20.825,20.825,240.0
809,2021-10-21 12:17:00,20.825,20.825,20.825,20.825,384.0
810,2021-10-21 12:14:00,20.825,20.825,20.825,20.825,190.0
811,2021-10-21 12:12:00,20.825,20.825,20.825,20.825,770.0
812,2021-10-21 11:58:00,20.77,20.77,20.77,20.77,200.0
813,2021-10-21 11:55:00,20.805,20.805,20.805,20.805,1200.0
814,2021-10-21 11:41:00,20.8,20.8,20.8,20.8,400.0
815,2021-10-21 11:36:00,20.7701,20.7701,20.7701,20.7701,1250.0
816,2021-10-21 11:30:00,20.83,20.83,20.83,20.83,100.0
817,2021-10-21 11:00:00,20.8784,20.8784,20.87,20.87,1350.0
818,2021-10-21 10:59:00,20.8785,20.8785,20.8785,20.8785,120.0
819,2021-10-21 10:57:00,20.88,20.88,20.88,20.88,1200.0
820,2021-10-21 10:55:00,20.8369,20.8369,20.8369,20.8369,804.0
821,2021-10-21 10:53:00,20.88,20.88,20.88,20.88,100.0
822,2021-10-21 10:52:00,20.879,20.879,20.879,20.879,800.0
